Antiguedad,Kilometraje,Marca.1.Índice,Modelo.1.Índice,Version.1.Índice,Precios Lista.Precio de Lista,Precio
10,103500,47,337,1538,624990,218999
7,68752,47,335,1495,399990,213999
6,67000,47,337,1489,624990,328999
4,35576,47,335,1453,399990,368999
7,69950,47,335,1495,399990,235999
8,98880,47,337,1456,624990,245999
3,34350,47,334,1471,267990,226999
7,83700,47,338,1512,326990,168999
5,35179,47,343,1476,239990,184999
7,64227,47,338,1522,326990,188999
9,58620,47,337,1517,624990,194999
4,16092,47,340,1465,384990,342999
11,98521,47,334,1566,267990,151999
4,49013,47,335,1453,399990,356999
6,110714,47,337,1469,624990,257999
10,84432,47,344,1507,256900,144999
8,83000,47,336,1504,1249990,343999
5,83534,47,335,1503,399990,258999
14,102344,47,343,1500,239990,108999
9,101700,47,335,1508,399990,194999
7,47548,47,339,1491,334990,322999
6,72815,47,351,1552,899990,372999
9,105500,47,343,1563,239990,153999
8,64662,47,346,1519,675990,249999
7,101082,47,337,1486,624990,321999
6,44473,47,337,1492,624990,396999
9,68231,47,336,1504,1249990,385999
8,80000,47,341,1482,477990,372999
6,56125,47,335,1509,399990,308999
8,36332,47,339,1462,334990,255999
9,125610,47,335,1508,399990,181999
12,120217,47,339,1462,334990,148999
7,162162,47,343,1521,239990,137999
8,117000,47,346,1519,675990,205999
3,65901,47,347,1558,344990,227999
11,104308,47,346,1513,675990,199999
4,7281,47,338,1459,326990,234999
3,39002,47,347,1465,344990,272999
11,128832,47,334,1458,267990,150999
10,120000,47,344,1507,256900,136999
4,19531,47,337,1467,624990,481999
7,53000,47,335,1460,399990,217999
3,38500,47,337,1492,624990,515999
7,89744,47,335,1495,399990,204999
10,102220,47,339,1547,334990,185999
6,44000,47,343,1545,239990,194999
6,48000,47,335,1509,399990,322999
4,38288,47,340,1539,384990,285999
4,53000,47,338,1541,326990,220999
9,103000,47,341,1550,477990,294999
11,129000,47,338,1553,326990,154999
11,74391,47,337,1484,624990,227999
9,101000,47,346,1525,675990,205999
3,14174,47,340,1497,384990,367999
9,106854,47,341,1520,477990,209999
5,47460,47,353,1554,478990,306999
8,56471,47,346,1519,675990,274999
3,36000,47,342,1472,337990,333999
4,26760,47,335,1453,399990,373999
6,66000,47,338,1515,326990,201999
5,74000,47,340,1516,384990,307999
8,115008,47,334,1457,267990,169999
12,121000,47,341,1470,477990,206999
8,111000,47,339,1468,334990,240999
7,77888,47,338,1452,326990,201999
9,121070,47,353,1574,478990,164999
8,105520,47,343,1476,239990,149999
9,170092,47,334,1500,267990,161999
5,50600,47,338,1459,326990,221999
3,23451,47,345,1493,487990,428999
9,85000,47,335,1534,399990,216999
5,74000,47,340,1516,384990,307999
4,49464,47,345,1493,487990,349999
5,35179,47,343,1476,239990,187999
5,94244,47,337,1467,624990,367999
12,125000,47,336,1474,1249990,218999
11,88140,47,335,1480,399990,157999
8,94048,47,338,1527,326990,182999
11,59000,47,335,1480,399990,183999
4,36563,47,334,1459,267990,228999
7,45618,47,337,1469,624990,293999
3,39673,47,347,1532,344990,297999
6,60100,47,335,1496,399990,265999
9,85497,47,335,1534,399990,215999
7,65001,47,338,1522,326990,208999
4,42000,47,337,1467,624990,477999
12,117432,47,336,1455,1249990,236999
6,59890,47,338,1459,326990,202999
7,59961,47,335,1480,399990,210999
7,82457,47,334,1463,267990,174999
9,123211,47,341,1530,477990,216999
4,61500,47,334,1541,267990,225999
9,99687,47,346,1544,675990,211999
4,26570,47,335,1496,399990,317999
8,69809,47,335,1480,399990,215999
9,81000,47,335,1508,399990,202999
8,128638,47,343,1476,239990,154999
4,35576,47,335,1453,399990,365999
9,141000,47,335,1454,399990,184999
9,106000,47,337,1572,624990,234999
9,68520,47,335,1454,399990,202999
8,109157,47,335,1529,399990,198999
11,59000,47,335,1480,399990,175999
7,68787,47,346,1542,675990,281999
8,105520,47,343,1476,239990,147999
4,27300,47,340,1465,384990,328999
6,123884,47,334,1459,267990,177999
9,108613,47,352,1514,265990,146999
3,59134,47,340,1472,384990,337999
4,33869,47,334,1471,267990,218999
5,66444,47,334,1465,267990,211999
5,43000,47,340,1516,384990,333999
3,37650,47,347,1465,344990,277999
4,31000,47,340,1465,384990,316999
4,20553,47,340,1465,384990,319999
4,39081,47,334,1459,267990,228999
5,90170,47,335,1555,399990,271999
9,92900,47,335,1480,399990,202999
4,73500,47,349,1499,267990,230999
3,69116,47,347,1558,344990,227999
5,28000,47,340,1516,384990,338999
6,48213,47,335,1509,399990,325999
3,32640,47,337,1492,624990,477999
12,96000,47,348,1549,287900,136999
8,107750,47,334,1452,267990,152999
6,107000,47,354,1573,951990,457999
7,125000,47,334,1506,267990,177999
5,28465,47,337,1467,624990,433999
5,25450,47,334,1459,267990,214999
3,53835,47,337,1490,624990,395999
9,106854,47,341,1520,477990,208999
4,28850,47,345,1493,487990,379999
3,51240,47,347,1465,344990,266999
7,62127,47,338,1512,326990,192999
2,25657,47,337,1489,624990,496999
6,26974,47,351,1510,899990,501999
5,12547,47,338,1541,326990,247999
7,52395,47,338,1452,326990,205999
7,89744,47,335,1495,399990,203999
5,56719,47,334,1471,267990,211999
12,64597,47,346,1548,675990,191999
7,71814,47,337,1533,624990,301999
8,109522,47,335,1480,399990,188999
6,87457,47,334,1471,267990,187999
6,37445,47,337,1492,624990,403999
7,85781,47,338,1463,326990,173999
11,98521,47,334,1566,267990,149999
12,80224,47,337,1567,624990,201999
4,41462,47,340,1539,384990,270999
3,65901,47,347,1558,344990,227999
5,50840,47,343,1476,239990,203999
4,73245,47,351,1537,899990,570999
6,66250,47,338,1471,326990,194999
3,57000,47,340,1472,384990,337999
8,84000,47,334,1557,267990,180999
9,66429,47,334,1457,267990,172999
11,94490,47,337,1538,624990,229999
6,100000,47,338,1515,326990,192999
9,105000,47,339,1524,334990,199999
9,102000,47,335,1454,399990,204999
9,87000,47,346,1544,675990,212999
5,41597,47,335,1523,399990,429999
7,51585,47,341,1490,477990,301999
5,79030,47,343,1476,239990,177999
7,77888,47,338,1452,326990,195999
6,62000,47,335,1475,399990,270999
11,74391,47,337,1484,624990,240999
5,47460,47,353,1554,478990,296999
5,29410,47,340,1516,384990,338999
4,35000,47,341,1479,477990,617999
9,116471,47,335,1483,399990,196999
7,46000,47,335,1508,399990,225999
9,107613,47,352,1514,265990,146999
7,101580,47,338,1522,326990,198999
6,80000,47,338,1515,326990,187999
10,102220,47,339,1547,334990,182999
5,111500,47,347,1488,344990,209999
9,85000,47,335,1534,399990,215999
5,66823,47,338,1471,326990,182999
4,73500,47,349,1499,267990,229999
5,50600,47,338,1459,326990,220999
6,84000,47,343,1476,239990,167999
4,56000,47,334,1471,267990,203999
6,23000,47,335,1509,399990,352999
4,36551,47,341,1479,477990,617999
5,55400,47,340,1516,384990,318999
9,132155,47,334,1500,267990,156999
8,60584,47,335,1495,399990,207999
1,21745,47,335,1568,399990,541999
5,28465,47,337,1467,624990,437999
4,48213,47,345,1502,487990,328999
5,52132,47,334,1471,267990,214999
5,75271,47,349,1499,267990,217999
4,61694,47,345,1493,487990,342999
2,14635,47,345,1502,487990,396999
8,60283,47,335,1480,399990,202999
4,26760,47,335,1453,399990,364999
6,44000,47,343,1545,239990,193999
3,22111,47,338,1459,326990,225999
3,21856,47,335,1473,399990,421999
10,69285,47,335,1531,399990,182999
4,37500,47,334,1459,267990,224999
6,65032,47,335,1475,399990,268999
9,92900,47,335,1480,399990,202999
2,17889,47,335,1473,399990,454999
7,71041,47,335,1495,399990,235999
7,87000,47,334,1506,267990,176999
5,50840,47,343,1476,239990,202999
6,80750,47,338,1515,326990,187999
4,38401,47,340,1539,384990,285999
10,102220,47,339,1547,334990,183999
7,53414,47,338,1452,326990,205999
5,25450,47,334,1459,267990,212999
5,66380,47,334,1464,267990,225999
11,129000,47,338,1553,326990,149999
4,49055,47,335,1453,399990,347999
5,47460,47,353,1554,478990,302999
4,57620,47,334,1464,267990,229999
5,48540,47,334,1464,267990,237999
5,58000,47,338,1464,326990,227999
9,170092,47,334,1500,267990,160999
6,75086,47,335,1503,399990,256999
6,66250,47,338,1471,326990,193999
9,88186,47,346,1544,675990,212999
4,37000,47,334,1464,267990,224999
5,70000,47,334,1471,267990,203999
8,60584,47,335,1495,399990,206999
3,29310,47,345,1493,487990,401999
11,104308,47,346,1513,675990,197999
4,83682,47,334,1464,267990,219999
4,41680,47,338,1464,326990,232999
12,123706,47,336,1474,1249990,218999
5,42600,47,335,1523,399990,429999
2,34786,47,350,1501,794990,844999
6,57230,47,343,1476,239990,157999
5,44000,47,337,1469,624990,346999
6,18153,47,338,1459,326990,179999
12,116231,47,337,1484,624990,209999
3,21413,47,335,1473,399990,405999
3,30395,47,337,1492,624990,547999
4,38534,47,335,1475,399990,327999
11,85000,47,337,1567,624990,217999
5,58000,47,338,1464,326990,226999
10,122000,47,346,1468,675990,197999
1,8141,47,345,1478,487990,491999
10,101000,47,337,1484,624990,207999
5,38632,47,338,1494,326990,216999
6,59890,47,338,1459,326990,201999
7,76613,47,334,1463,267990,173999
7,116418,47,334,1463,267990,170999
7,87230,47,337,1533,624990,316999
3,45000,47,338,1464,326990,239999
11,128832,47,334,1458,267990,149999
5,48809,47,334,1464,267990,236999
6,61234,47,338,1471,326990,195999
5,88273,47,334,1464,267990,201999
3,34350,47,334,1471,267990,223999
4,83682,47,334,1464,267990,220999
5,48809,47,334,1464,267990,235999
7,60000,47,338,1522,326990,204999
9,124497,47,341,1530,477990,216999
8,117000,47,346,1519,675990,204999
12,64597,47,346,1548,675990,194999
12,120217,47,339,1462,334990,147999
12,117432,47,336,1455,1249990,235999
8,72789,47,341,1530,477990,250999
8,54722,47,336,1504,1249990,437999
5,60270,47,337,1469,624990,334999
9,89179,47,343,1563,239990,154999
5,60000,47,337,1469,624990,334999
4,46214,47,337,1469,624990,336999
5,96000,47,337,1469,624990,304999
8,81763,47,338,1562,326990,168999
9,136372,47,346,1543,675990,185999
8,109522,47,335,1480,399990,187999
8,94805,47,337,1456,624990,221999
6,65565,47,334,1516,267990,214999
8,64662,47,346,1519,675990,247999
8,78188,47,343,1476,239990,160999
7,59961,47,335,1480,399990,209999
5,77012,47,343,1476,239990,181999
10,132712,47,335,1480,399990,172999
10,101000,47,337,1484,624990,211999
9,68231,47,336,1504,1249990,383999
5,59208,47,343,1476,239990,176999
8,68619,47,335,1518,399990,222999
7,110000,47,334,1463,267990,180999
8,62619,47,335,1528,399990,211999
6,69000,47,351,1510,899990,449999
5,50840,47,343,1476,239990,204999
8,78188,47,343,1476,239990,161999
6,68539,47,343,1476,239990,190999
5,49000,47,337,1490,624990,375999
6,43165,47,335,1453,399990,310999
5,96550,47,343,1476,239990,171999
4,26570,47,335,1496,399990,314999
3,26738,47,337,1490,624990,435999
2,19377,47,335,1523,399990,551999
10,120000,47,344,1507,256900,133999
12,91446,47,337,1484,624990,205999
4,41462,47,340,1539,384990,274999
8,36332,47,339,1462,334990,254999
5,43810,47,337,1489,624990,371999
6,123719,47,334,1459,267990,182999
5,118214,47,334,1459,267990,232999
7,86000,47,334,1458,267990,210999
4,42000,47,337,1467,624990,445999
7,82457,47,334,1463,267990,173999
5,48000,47,337,1490,624990,378999
4,19531,47,337,1467,624990,480999
8,109156,47,335,1529,399990,198999
9,112129,47,346,1543,675990,193999
5,74000,47,340,1516,384990,306999
4,41678,47,340,1465,384990,297999
8,94000,47,337,1456,624990,221999
9,91000,47,335,1460,399990,189999
10,101000,47,337,1484,624990,213999
8,64250,47,337,1456,624990,235999
9,83379,47,348,1498,287900,169999
5,60680,47,338,1459,326990,198999
9,93886,47,337,1485,624990,229999
8,54722,47,336,1504,1249990,441999
11,104308,47,346,1513,675990,196999
2,34786,47,350,1501,794990,835999
3,24485,47,345,1493,487990,390999
5,87300,47,338,1459,326990,191999
3,22111,47,338,1459,326990,227999
11,106000,47,335,1487,399990,166999
4,47000,47,347,1546,344990,246999
6,80261,47,337,1467,624990,328999
8,107750,47,334,1452,267990,157999
7,69641,47,338,1522,326990,195999
5,51047,47,338,1471,326990,225999
7,90000,47,343,1476,239990,151999
10,95399,47,343,1571,239990,137999
8,127000,47,334,1457,267990,164999
4,40842,47,345,1478,487990,354999
9,52490,47,341,1520,477990,248999
12,91446,47,337,1484,624990,206999
7,58873,47,335,1508,399990,219999
5,51000,47,343,1476,239990,196999
5,47477,47,343,1476,239990,203999
9,116798,47,334,1500,267990,157999
7,64000,47,337,1486,624990,378999
5,78853,47,338,1494,326990,187999
5,38632,47,338,1494,326990,217999
5,51042,47,347,1488,344990,233999
7,83000,47,337,1486,624990,363999
7,52275,47,341,1479,477990,460999
5,70280,47,335,1475,399990,271999
8,98880,47,337,1456,624990,251999
10,135950,47,344,1559,256900,142999
3,34841,47,342,1472,337990,349999
4,36563,47,334,1459,267990,231999
12,99675,47,337,1505,624990,195999
5,46416,47,338,1541,326990,225999
8,96516,47,343,1476,239990,132999
6,62747,47,335,1503,399990,260999
7,89744,47,335,1495,399990,202999
6,81817,47,334,1465,267990,191999
10,121709,47,339,1461,334990,197999
4,46214,47,337,1469,624990,341999
6,85795,47,351,1510,899990,420999
3,23451,47,345,1493,487990,426999
6,67392,47,337,1469,624990,314999
4,62765,47,334,1541,267990,225999
6,18153,47,338,1459,326990,182999
5,48540,47,334,1464,267990,236999
5,42502,47,335,1496,399990,273999
7,59961,47,335,1480,399990,208999
5,47178,47,334,1471,267990,208999
4,42683,47,334,1464,267990,235999
10,69285,47,335,1531,399990,183999
10,122000,47,346,1468,675990,198999
6,56125,47,335,1509,399990,307999
5,79030,47,343,1476,239990,180999
10,132712,47,335,1480,399990,179999
3,29020,47,335,1473,399990,395999
4,39268,47,335,1475,399990,319999
3,30371,47,337,1490,624990,444999
5,55130,47,335,1523,399990,426999
8,100421,47,341,1530,477990,228999
9,105000,47,339,1524,334990,201999
3,41580,47,337,1492,624990,515999
8,36332,47,339,1462,334990,249999
6,65565,47,334,1516,267990,215999
3,26738,47,337,1490,624990,446999
6,84000,47,343,1476,239990,168999
12,64597,47,346,1548,675990,195999
7,86120,47,338,1522,326990,173999
3,32640,47,337,1492,624990,493999
5,28465,47,337,1467,624990,444999
7,71814,47,337,1533,624990,307999
8,60283,47,335,1480,399990,204999
3,25738,47,345,1478,487990,464999
5,41442,47,338,1494,326990,223999
5,41442,47,338,1494,326990,222999
9,101195,47,346,1525,675990,203999
9,92625,47,335,1508,399990,197999
9,112129,47,346,1543,675990,193999
10,77780,47,341,1564,477990,215999
4,16092,47,340,1465,384990,341999
4,36000,47,334,1459,267990,228999
9,85000,47,337,1517,624990,237999
4,43000,47,341,1479,477990,570999
8,175599,47,334,1557,267990,158999
6,123719,47,334,1459,267990,186999
12,96000,47,348,1549,287900,137999
7,63000,47,335,1483,399990,250999
6,67392,47,337,1469,624990,313999
4,49095,47,350,1501,794990,696999
9,116471,47,335,1483,399990,197999
9,118629,47,337,1485,624990,200999
4,28355,47,340,1465,384990,328999
5,25450,47,334,1459,267990,215999
11,54407,47,339,1511,334990,178999
7,66172,47,346,1560,675990,225999
5,66823,47,338,1471,326990,184999
4,28850,47,345,1493,487990,380999
8,127000,47,334,1457,267990,163999
4,39081,47,334,1459,267990,231999
4,37500,47,334,1459,267990,225999
5,43000,47,337,1469,624990,347999
4,57620,47,334,1464,267990,228999
11,124656,47,344,1477,256900,148999
10,122000,47,346,1468,675990,199999
5,51047,47,338,1471,326990,224999
9,170092,47,334,1500,267990,154999
3,36000,47,342,1472,337990,334999
12,125000,47,348,1549,287900,155999
5,55130,47,335,1523,399990,425999
7,94000,47,334,1463,267990,173999
5,88318,47,335,1471,399990,238999
8,84000,47,334,1557,267990,181999
7,59286,47,338,1565,326990,203999
11,100400,47,335,1487,399990,187999
9,101195,47,346,1525,675990,204999
11,74391,47,337,1484,624990,232999
10,121709,47,339,1461,334990,196999
5,63000,47,334,1541,267990,208999
5,51000,47,343,1476,239990,195999
7,66172,47,346,1560,675990,244999
3,21413,47,335,1473,399990,404999
8,69809,47,335,1480,399990,213999
9,85000,47,337,1517,624990,236999
15,104291,47,346,1551,675990,151999
6,56125,47,335,1509,399990,313999
3,29020,47,335,1473,399990,386999
4,58840,47,334,1459,267990,206999
7,125000,47,334,1506,267990,178999
6,51039,47,335,1475,399990,280999
8,100421,47,341,1530,477990,224999
10,79313,47,346,1481,675990,196999
8,94000,47,341,1520,477990,247999
7,90000,47,343,1476,239990,150999
11,128832,47,334,1458,267990,148999
3,24485,47,345,1493,487990,384999
6,61234,47,338,1471,326990,196999
3,34843,47,342,1472,337990,348999
4,43000,47,341,1479,477990,564999
7,100300,47,335,1495,399990,205999
8,68206,47,338,1561,326990,254999
11,89091,47,337,1484,624990,222999
5,60650,47,334,1464,267990,230999
3,28019,47,347,1532,344990,320999
4,47000,47,347,1546,344990,245999
3,25738,47,345,1478,487990,463999
8,96516,47,343,1476,239990,129999
8,83737,47,335,1495,399990,186999
7,79000,47,334,1535,267990,198999
11,91487,47,335,1460,399990,181999
7,68787,47,346,1542,675990,285999
6,89000,47,337,1533,624990,308999
5,66380,47,334,1464,267990,224999
9,118629,47,337,1485,624990,198999
4,32899,47,340,1539,384990,286999
7,69641,47,338,1522,326990,194999
7,43500,47,346,1542,675990,301999
9,105500,47,343,1563,239990,147999
4,32899,47,340,1539,384990,287999
6,77704,47,337,1533,624990,308999
7,65640,47,337,1486,624990,369999
5,46500,47,343,1476,239990,203999
6,59659,47,334,1556,267990,210999
7,87000,47,334,1506,267990,174999
5,56540,47,340,1516,384990,318999
8,68206,47,338,1561,326990,255999
9,66429,47,334,1457,267990,171999
8,64250,47,337,1456,624990,236999
6,44000,47,351,1569,899990,512999
3,34350,47,334,1471,267990,220999
4,40842,47,345,1478,487990,411999
9,83379,47,348,1498,287900,187999
7,82839,47,343,1476,239990,157999
7,78010,47,343,1521,239990,178999
5,70280,47,335,1475,399990,268999
7,53000,47,335,1460,399990,239999
3,50213,47,347,1465,344990,266999
5,27570,47,337,1467,624990,435999
5,79030,47,343,1476,239990,178999
6,70000,47,351,1569,899990,507999
